Local time,Open,High,Low,Close,Volume
15.05.2023 10:00:00.000 GMT-0400,410.853,411.994,410.253,411.433,193.2198
15.05.2023 11:00:00.000 GMT-0400,411.443,412.214,411.374,412.034,137.3844
15.05.2023 12:00:00.000 GMT-0400,412.033,412.803,411.703,412.783,100.9917
15.05.2023 13:00:00.000 GMT-0400,412.784,413.444,411.583,412.313,118.8594
15.05.2023 14:00:00.000 GMT-0400,412.344,412.813,412.143,412.434,115.1454
15.05.2023 15:00:00.000 GMT-0400,412.433,413.034,412.393,413.033,127.092
16.05.2023 09:00:00.000 GMT-0400,411.864,412.833,411.343,411.623,140.6148
16.05.2023 10:00:00.000 GMT-0400,411.613,412.124,410.714,411.483,241.1478
16.05.2023 11:00:00.000 GMT-0400,411.473,412.084,411.034,411.913,182.1756
16.05.2023 12:00:00.000 GMT-0400,411.923,412.334,411.573,412.064,136.2582
16.05.2023 13:00:00.000 GMT-0400,412.064,412.154,411.383,411.894,106.941
16.05.2023 14:00:00.000 GMT-0400,411.913,411.984,411.023,411.703,111.7422
16.05.2023 15:00:00.000 GMT-0400,411.694,411.863,410.264,410.264,116.193
17.05.2023 09:00:00.000 GMT-0400,412.373,412.423,410.653,410.794,125.0328
17.05.2023 10:00:00.000 GMT-0400,410.794,411.943,410.653,411.894,175.071
17.05.2023 11:00:00.000 GMT-0400,411.884,412.844,411.233,412.594,162.6792
17.05.2023 12:00:00.000 GMT-0400,412.603,414.654,412.433,414.433,130.503
17.05.2023 13:00:00.000 GMT-0400,414.463,415.864,414.454,415.753,127.6998
17.05.2023 14:00:00.000 GMT-0400,415.763,415.834,414.523,414.573,113.6764
17.05.2023 15:00:00.000 GMT-0400,414.583,415.524,414.474,415.253,148.1148
18.05.2023 09:00:00.000 GMT-0400,414.933,415.483,414.674,415.154,127.9524
18.05.2023 10:00:00.000 GMT-0400,415.163,417.543,414.973,417.284,212.1294
18.05.2023 11:00:00.000 GMT-0400,417.304,418.064,416.794,417.093,160.4442
18.05.2023 12:00:00.000 GMT-0400,417.104,417.134,415.733,416.203,207.4692
18.05.2023 13:00:00.000 GMT-0400,416.233,417.214,415.404,415.633,189.1012
18.05.2023 14:00:00.000 GMT-0400,415.624,417.144,415.483,417.044,122.1354
18.05.2023 15:00:00.000 GMT-0400,417.053,419.684,416.824,419.254,152.4894
19.05.2023 09:00:00.000 GMT-0400,420.083,420.734,419.813,420.564,138.966
19.05.2023 10:00:00.000 GMT-0400,420.574,420.724,419.893,420.344,197.2002
19.05.2023 11:00:00.000 GMT-0400,420.334,420.564,417.364,418.523,317.3376
19.05.2023 12:00:00.000 GMT-0400,418.524,418.943,417.504,418.694,212.2905
19.05.2023 13:00:00.000 GMT-0400,418.713,419.054,417.973,418.014,151.8054
19.05.2023 14:00:00.000 GMT-0400,418.033,418.713,417.493,418.684,149.1064
19.05.2023 15:00:00.000 GMT-0400,418.703,418.994,418.004,418.613,133.062
22.05.2023 09:00:00.000 GMT-0400,418.673,420.394,418.663,419.074,149.8902
22.05.2023 10:00:00.000 GMT-0400,419.063,419.384,417.373,418.814,277.5438
22.05.2023 11:00:00.000 GMT-0400,418.824,419.504,418.694,419.254,175.962
22.05.2023 12:00:00.000 GMT-0400,419.264,419.473,418.754,419.093,145.8516
22.05.2023 13:00:00.000 GMT-0400,419.083,419.494,418.264,419.154,131.1666
22.05.2023 14:00:00.000 GMT-0400,419.143,420.243,419.103,419.764,100.113
22.05.2023 15:00:00.000 GMT-0400,419.774,419.953,418.413,418.793,140.8372
23.05.2023 09:00:00.000 GMT-0400,417.094,418.074,416.853,417.673,157.8036
23.05.2023 10:00:00.000 GMT-0400,417.693,418.124,416.973,417.404,224.6898
23.05.2023 11:00:00.000 GMT-0400,417.394,418.034,417.333,417.683,137.241
23.05.2023 12:00:00.000 GMT-0400,417.693,417.944,415.904,416.324,161.463
23.05.2023 13:00:00.000 GMT-0400,416.334,416.944,415.213,415.704,161.016
23.05.2023 14:00:00.000 GMT-0400,415.723,416.254,413.693,414.744,196.9806
23.05.2023 15:00:00.000 GMT-0400,414.734,415.094,413.893,414.103,175.4716
24.05.2023 09:00:00.000 GMT-0400,412.433,412.474,410.983,411.144,150.6918
24.05.2023 10:00:00.000 GMT-0400,411.103,411.394,410.313,410.473,249.5646
24.05.2023 11:00:00.000 GMT-0400,410.474,411.943,410.163,410.443,194.5497
24.05.2023 12:00:00.000 GMT-0400,410.454,410.983,409.883,410.623,157.7586
24.05.2023 13:00:00.000 GMT-0400,410.623,411.544,410.003,411.203,131.541
24.05.2023 14:00:00.000 GMT-0400,411.214,411.523,410.143,410.463,200.9433
24.05.2023 15:00:00.000 GMT-0400,410.473,412.794,410.193,411.093,211.6611
25.05.2023 09:00:00.000 GMT-0400,414.734,414.834,412.593,413.163,198.644
25.05.2023 10:00:00.000 GMT-0400,413.154,413.984,412.433,413.743,298.3572
25.05.2023 11:00:00.000 GMT-0400,413.743,414.634,412.603,413.113,210.3606
25.05.2023 12:00:00.000 GMT-0400,413.123,414.554,413.114,413.693,177.531
25.05.2023 13:00:00.000 GMT-0400,413.703,415.104,413.434,414.983,159.8058
25.05.2023 14:00:00.000 GMT-0400,415.004,416.164,413.834,414.134,207.5244
25.05.2023 15:00:00.000 GMT-0400,414.154,415.684,414.073,414.664,206.9787
26.05.2023 09:00:00.000 GMT-0400,415.333,417.414,415.263,417.003,160.1304
26.05.2023 10:00:00.000 GMT-0400,417.054,419.814,416.894,419.374,270.3081
26.05.2023 11:00:00.000 GMT-0400,419.374,419.734,418.283,419.064,208.9926
26.05.2023 12:00:00.000 GMT-0400,419.043,419.983,418.983,419.734,163.3902
26.05.2023 13:00:00.000 GMT-0400,419.744,420.024,419.164,419.583,133.8348
26.05.2023 14:00:00.000 GMT-0400,419.594,420.483,419.054,420.133,129.2043
26.05.2023 15:00:00.000 GMT-0400,420.134,420.783,419.803,420.073,143.0514
30.05.2023 09:00:00.000 GMT-0400,422.033,422.583,421.084,421.373,190.4655
30.05.2023 10:00:00.000 GMT-0400,421.354,421.993,420.203,420.684,336.3834
30.05.2023 11:00:00.000 GMT-0400,420.673,421.103,419.693,420.714,253.7142
30.05.2023 12:00:00.000 GMT-0400,420.723,420.793,419.503,420.534,225.7554
30.05.2023 13:00:00.000 GMT-0400,420.523,420.544,418.943,419.014,199.8054
30.05.2023 14:00:00.000 GMT-0400,419.034,420.984,418.744,420.234,175.7316
30.05.2023 15:00:00.000 GMT-0400,420.233,420.604,419.643,420.144,172.6416
31.05.2023 09:00:00.000 GMT-0400,418.304,419.224,418.074,418.144,185.3706
31.05.2023 10:00:00.000 GMT-0400,418.164,418.304,416.333,416.854,312.5214
31.05.2023 11:00:00.000 GMT-0400,416.864,417.094,416.243,416.754,223.8078
31.05.2023 12:00:00.000 GMT-0400,416.763,417.414,416.463,417.054,181.3428
31.05.2023 13:00:00.000 GMT-0400,417.054,418.503,416.913,418.333,173.2252
31.05.2023 14:00:00.000 GMT-0400,418.334,418.734,417.584,418.134,171.207
31.05.2023 15:00:00.000 GMT-0400,418.144,419.144,417.573,417.814,194.2081
01.06.2023 09:00:00.000 GMT-0400,418.114,418.303,416.803,417.213,174.3378
01.06.2023 10:00:00.000 GMT-0400,417.303,419.754,417.224,419.384,311.6196
01.06.2023 11:00:00.000 GMT-0400,419.393,421.104,419.183,421.064,204.2526
01.06.2023 12:00:00.000 GMT-0400,421.084,421.863,421.074,421.674,148.275
01.06.2023 13:00:00.000 GMT-0400,421.694,422.084,421.283,422.083,141.9636
01.06.2023 14:00:00.000 GMT-0400,422.094,422.504,421.743,422.434,120.2034
01.06.2023 15:00:00.000 GMT-0400,422.434,422.934,420.883,421.844,174.9318
02.06.2023 09:00:00.000 GMT-0400,424.504,426.384,424.323,424.373,190.7052
02.06.2023 10:00:00.000 GMT-0400,424.383,426.864,423.973,426.853,304.8064
02.06.2023 11:00:00.000 GMT-0400,426.853,427.714,426.773,427.444,200.2734
02.06.2023 12:00:00.000 GMT-0400,427.454,428.144,426.943,428.044,165.708
02.06.2023 13:00:00.000 GMT-0400,428.044,428.394,427.683,428.154,145.317
02.06.2023 14:00:00.000 GMT-0400,428.163,428.454,427.484,428.344,155.5302
02.06.2023 15:00:00.000 GMT-0400,428.354,428.743,427.733,427.944,165.5932
05.06.2023 09:00:00.000 GMT-0400,428.263,429.204,427.913,428.284,106.8726
05.06.2023 10:00:00.000 GMT-0400,428.303,429.464,427.653,428.604,303.552
05.06.2023 11:00:00.000 GMT-0400,428.593,429.174,428.394,428.944,192.2274
05.06.2023 12:00:00.000 GMT-0400,428.944,429.574,428.523,429.573,152.1084
05.06.2023 13:00:00.000 GMT-0400,429.573,429.624,428.063,428.513,165.2424
05.06.2023 14:00:00.000 GMT-0400,428.534,428.564,426.403,427.664,229.4733
05.06.2023 15:00:00.000 GMT-0400,427.664,427.794,426.384,427.134,224.6656
06.06.2023 09:00:00.000 GMT-0400,426.673,426.813,426.003,426.614,149.3766
06.06.2023 10:00:00.000 GMT-0400,426.623,428.454,426.523,428.093,229.077
06.06.2023 11:00:00.000 GMT-0400,428.093,428.283,426.873,428.164,182.7552
06.06.2023 12:00:00.000 GMT-0400,428.183,428.464,426.744,426.924,174.348
06.06.2023 13:00:00.000 GMT-0400,426.944,427.854,426.583,426.873,163.0632
06.06.2023 14:00:00.000 GMT-0400,426.883,427.774,426.583,427.714,134.7828
06.06.2023 15:00:00.000 GMT-0400,427.713,428.584,427.523,428.043,143.8332
07.06.2023 09:00:00.000 GMT-0400,428.443,429.624,428.353,429.313,162.969
07.06.2023 10:00:00.000 GMT-0400,429.314,429.404,427.043,427.674,315.5556
07.06.2023 11:00:00.000 GMT-0400,427.673,428.214,426.813,426.903,238.833
07.06.2023 12:00:00.000 GMT-0400,426.924,427.554,426.663,426.894,197.931
07.06.2023 13:00:00.000 GMT-0400,426.904,427.214,426.124,426.723,197.8254
07.06.2023 14:00:00.000 GMT-0400,426.724,427.404,426.293,426.984,167.7658
07.06.2023 15:00:00.000 GMT-0400,426.973,427.274,426.153,426.603,206.2168
08.06.2023 09:00:00.000 GMT-0400,426.623,427.124,425.833,426.504,183.8712
08.06.2023 10:00:00.000 GMT-0400,426.514,428.034,426.313,427.983,259.365
08.06.2023 11:00:00.000 GMT-0400,428.003,428.354,427.793,428.013,187.1262
08.06.2023 12:00:00.000 GMT-0400,428.013,429.204,427.723,428.634,163.6134
08.06.2023 13:00:00.000 GMT-0400,428.633,428.833,427.723,428.214,151.2246
08.06.2023 14:00:00.000 GMT-0400,428.224,429.094,428.003,428.963,125.6796
08.06.2023 15:00:00.000 GMT-0400,428.963,429.604,428.814,429.163,121.1142
09.06.2023 09:00:00.000 GMT-0400,429.964,431.323,429.953,430.954,154.287
09.06.2023 10:00:00.000 GMT-0400,430.963,431.994,430.514,431.103,258.8346
09.06.2023 11:00:00.000 GMT-0400,431.124,431.643,429.313,429.464,240.8454
09.06.2023 12:00:00.000 GMT-0400,429.464,429.933,428.883,429.813,212.7936
09.06.2023 13:00:00.000 GMT-0400,429.824,430.623,429.653,430.594,142.3698
09.06.2023 14:00:00.000 GMT-0400,430.593,430.794,429.883,430.273,155.0322
09.06.2023 15:00:00.000 GMT-0400,430.284,430.504,429.623,429.984,173.4432
12.06.2023 09:00:00.000 GMT-0400,430.943,431.264,430.293,430.993,180.8716
12.06.2023 10:00:00.000 GMT-0400,430.973,431.014,430.193,430.524,263.3544
12.06.2023 11:00:00.000 GMT-0400,430.514,431.223,430.363,431.114,182.3624
12.06.2023 12:00:00.000 GMT-0400,431.114,431.544,431.003,431.463,91.719
12.06.2023 13:00:00.000 GMT-0400,431.463,431.844,431.183,431.824,90.2814
12.06.2023 14:00:00.000 GMT-0400,431.793,432.573,431.593,432.533,111.2322
12.06.2023 15:00:00.000 GMT-0400,432.544,433.874,432.424,433.804,177.1662
13.06.2023 09:00:00.000 GMT-0400,435.324,437.183,435.114,435.743,199.8564
13.06.2023 10:00:00.000 GMT-0400,435.763,436.413,434.654,436.014,321.7464
13.06.2023 11:00:00.000 GMT-0400,436.034,437.274,435.703,436.043,220.377
13.06.2023 12:00:00.000 GMT-0400,436.043,437.004,435.743,437.003,174.684
13.06.2023 13:00:00.000 GMT-0400,437.023,437.334,436.443,436.853,144.0738
13.06.2023 14:00:00.000 GMT-0400,436.833,436.964,435.363,436.063,199.2558
13.06.2023 15:00:00.000 GMT-0400,436.073,436.794,436.073,436.694,165.087
14.06.2023 09:00:00.000 GMT-0400,437.053,437.704,436.523,437.503,139.815
14.06.2023 10:00:00.000 GMT-0400,437.533,438.353,437.363,437.873,190.3794
14.06.2023 11:00:00.000 GMT-0400,437.874,439.074,437.754,438.264,153.594
14.06.2023 12:00:00.000 GMT-0400,438.263,438.404,437.583,438.084,121.1046
14.06.2023 13:00:00.000 GMT-0400,438.083,438.094,436.943,437.353,128.7462
14.06.2023 14:00:00.000 GMT-0400,437.353,437.353,433.643,436.374,445.5044
14.06.2023 15:00:00.000 GMT-0400,436.374,438.154,435.154,437.194,339.5495
15.06.2023 09:00:00.000 GMT-0400,436.364,438.884,436.254,438.713,173.754
15.06.2023 10:00:00.000 GMT-0400,438.744,439.824,438.394,439.434,252.4686
15.06.2023 11:00:00.000 GMT-0400,439.444,441.144,439.233,440.734,212.5794
15.06.2023 12:00:00.000 GMT-0400,440.744,441.184,440.393,440.874,157.905
15.06.2023 13:00:00.000 GMT-0400,440.874,441.914,440.123,441.743,143.4276
15.06.2023 14:00:00.000 GMT-0400,441.773,443.903,441.264,443.644,152.769
15.06.2023 15:00:00.000 GMT-0400,443.643,443.873,442.074,442.613,219.1876
16.06.2023 09:00:00.000 GMT-0400,443.073,443.163,440.773,441.283,181
16.06.2023 10:00:00.000 GMT-0400,441.274,442.444,440.924,441.534,331.5826
16.06.2023 11:00:00.000 GMT-0400,441.544,442.004,440.344,441.244,234.27
16.06.2023 12:00:00.000 GMT-0400,441.263,442.384,440.983,442.153,136.86
16.06.2023 13:00:00.000 GMT-0400,442.164,442.244,440.933,441.333,130.959
16.06.2023 14:00:00.000 GMT-0400,441.343,441.444,440.073,440.103,148.6176
16.06.2023 15:00:00.000 GMT-0400,440.113,440.354,439.273,439.383,180.5218
20.06.2023 09:00:00.000 GMT-0400,437.454,438.184,437.103,437.283,152.2824
20.06.2023 10:00:00.000 GMT-0400,437.283,437.404,435.043,435.783,283.4492
20.06.2023 11:00:00.000 GMT-0400,435.783,436.424,435.703,436.064,177.2978
20.06.2023 12:00:00.000 GMT-0400,436.083,437.993,435.864,437.834,143.9068
20.06.2023 13:00:00.000 GMT-0400,437.844,438.374,437.313,437.444,130.2336
20.06.2023 14:00:00.000 GMT-0400,437.453,438.034,437.223,437.593,124.418
20.06.2023 15:00:00.000 GMT-0400,437.613,438.004,437.113,437.244,135.3114
21.06.2023 09:00:00.000 GMT-0400,436.203,436.204,434.874,435.254,161.5106
21.06.2023 10:00:00.000 GMT-0400,435.233,435.824,434.343,435.263,312.432
21.06.2023 11:00:00.000 GMT-0400,435.274,436.024,434.414,435.123,241.7838
21.06.2023 12:00:00.000 GMT-0400,435.113,436.214,435.063,435.333,175.8678
21.06.2023 13:00:00.000 GMT-0400,435.343,435.904,434.884,435.884,146.5454
21.06.2023 14:00:00.000 GMT-0400,435.893,437.003,435.764,436.534,153.5964
21.06.2023 15:00:00.000 GMT-0400,436.513,436.534,434.633,434.934,177.814
22.06.2023 09:00:00.000 GMT-0400,433.983,435.094,433.633,434.773,164.8148
22.06.2023 10:00:00.000 GMT-0400,434.784,436.033,434.053,434.533,269.316
22.06.2023 11:00:00.000 GMT-0400,434.493,435.853,434.493,435.583,225.1132
22.06.2023 12:00:00.000 GMT-0400,435.593,435.684,434.893,435.244,168.2456
22.06.2023 13:00:00.000 GMT-0400,435.243,435.704,434.424,435.673,146.6966
22.06.2023 14:00:00.000 GMT-0400,435.674,436.453,435.473,436.404,125.386
22.06.2023 15:00:00.000 GMT-0400,436.413,436.623,435.343,436.553,162.8788
23.06.2023 09:00:00.000 GMT-0400,432.944,433.594,432.733,433.413,173.1498
23.06.2023 10:00:00.000 GMT-0400,433.374,434.244,433.114,433.593,274.3526
23.06.2023 11:00:00.000 GMT-0400,433.604,433.984,432.864,433.863,166.9505
23.06.2023 12:00:00.000 GMT-0400,433.873,434.824,433.724,434.564,150.3412
23.06.2023 13:00:00.000 GMT-0400,434.574,435.064,434.213,434.584,105.8986
23.06.2023 14:00:00.000 GMT-0400,434.564,434.663,432.903,432.974,136.846
23.06.2023 15:00:00.000 GMT-0400,432.984,433.994,432.493,433.234,185.6546
26.06.2023 09:00:00.000 GMT-0400,432.613,434.444,432.613,434.273,142.5814
26.06.2023 10:00:00.000 GMT-0400,434.284,434.623,432.394,433.504,287.8392
26.06.2023 11:00:00.000 GMT-0400,433.514,433.524,432.283,433.164,242.066
26.06.2023 12:00:00.000 GMT-0400,433.153,433.284,431.653,432.404,210.9866
26.06.2023 13:00:00.000 GMT-0400,432.413,432.714,431.984,432.193,160.64
26.06.2023 14:00:00.000 GMT-0400,432.183,432.914,431.763,432.674,140.5282
26.06.2023 15:00:00.000 GMT-0400,432.684,432.934,431.213,431.434,172.072
27.06.2023 09:00:00.000 GMT-0400,432.384,433.314,432.243,432.754,147.774
27.06.2023 10:00:00.000 GMT-0400,432.753,433.434,431.893,433.363,309.3068
27.06.2023 11:00:00.000 GMT-0400,433.353,434.334,432.553,434.213,202.9096
27.06.2023 12:00:00.000 GMT-0400,434.234,435.363,434.103,435.083,138.8034
27.06.2023 13:00:00.000 GMT-0400,435.074,436.284,434.793,436.233,110.5608
27.06.2023 14:00:00.000 GMT-0400,436.244,436.634,436.093,436.153,90.424
27.06.2023 15:00:00.000 GMT-0400,436.173,436.804,436.094,436.163,107.6594
28.06.2023 09:00:00.000 GMT-0400,435.064,435.304,434.423,435.213,166.6238
28.06.2023 10:00:00.000 GMT-0400,435.214,436.484,434.453,435.883,254.7536
28.06.2023 11:00:00.000 GMT-0400,435.874,436.724,435.403,436.634,169.482
28.06.2023 12:00:00.000 GMT-0400,436.633,437.444,434.573,435.164,190.7446
28.06.2023 13:00:00.000 GMT-0400,435.163,435.963,434.734,435.394,183.671
28.06.2023 14:00:00.000 GMT-0400,435.403,436.043,435.293,435.533,155.8848
28.06.2023 15:00:00.000 GMT-0400,435.544,436.423,434.614,436.423,189.1828
29.06.2023 09:00:00.000 GMT-0400,435.954,436.984,435.594,436.713,174.522
29.06.2023 10:00:00.000 GMT-0400,436.743,437.374,435.923,436.403,312.9116
29.06.2023 11:00:00.000 GMT-0400,436.414,437.884,436.324,437.713,183.4028
29.06.2023 12:00:00.000 GMT-0400,437.723,438.304,437.273,437.683,149.0908
29.06.2023 13:00:00.000 GMT-0400,437.654,437.784,436.944,437.103,139.5668
29.06.2023 14:00:00.000 GMT-0400,437.114,437.423,436.404,437.413,123.903
29.06.2023 15:00:00.000 GMT-0400,437.423,438.174,437.153,438.173,143.193
30.06.2023 09:00:00.000 GMT-0400,441.453,442.674,441.144,442.343,139.4978
30.06.2023 10:00:00.000 GMT-0400,442.343,443.353,442.054,442.673,185.8816
30.06.2023 11:00:00.000 GMT-0400,442.663,443.124,442.014,442.464,150.935
30.06.2023 12:00:00.000 GMT-0400,442.473,443.614,442.263,443.504,72.9356
30.06.2023 13:00:00.000 GMT-0400,443.513,443.954,443.273,443.803,57.6276
30.06.2023 14:00:00.000 GMT-0400,443.814,444.134,443.623,443.884,63.5816
30.06.2023 15:00:00.000 GMT-0400,443.904,444.304,443.214,443.224,129.115
03.07.2023 09:00:00.000 GMT-0400,442.944,443.553,442.643,443.463,110.8496
03.07.2023 10:00:00.000 GMT-0400,443.473,443.684,443.034,443.214,158.0208
03.07.2023 11:00:00.000 GMT-0400,443.224,443.724,443.173,443.623,86.9242
03.07.2023 12:00:00.000 GMT-0400,443.623,444.094,443.553,444.063,66.5136
05.07.2023 09:00:00.000 GMT-0400,441.943,443.324,441.933,443.253,123.3538
05.07.2023 10:00:00.000 GMT-0400,443.244,443.834,442.964,443.804,148.6867
05.07.2023 11:00:00.000 GMT-0400,443.813,443.894,443.183,443.303,91.8386
05.07.2023 12:00:00.000 GMT-0400,443.294,443.384,442.733,443.173,77.739
05.07.2023 13:00:00.000 GMT-0400,443.174,443.394,443.003,443.304,49.1408
05.07.2023 14:00:00.000 GMT-0400,443.313,443.614,442.323,443.514,133.3589
05.07.2023 15:00:00.000 GMT-0400,443.513,443.774,443.103,443.143,91.4874
06.07.2023 09:00:00.000 GMT-0400,439.474,439.634,438.063,438.514,158.6426
06.07.2023 10:00:00.000 GMT-0400,438.514,438.533,437.143,437.214,225.1033
06.07.2023 11:00:00.000 GMT-0400,437.203,438.303,437.073,438.124,148.3698
06.07.2023 12:00:00.000 GMT-0400,438.134,439.244,438.113,439.194,112.5348
06.07.2023 13:00:00.000 GMT-0400,439.203,439.744,439.003,439.733,86.684
06.07.2023 14:00:00.000 GMT-0400,439.723,440.094,439.263,440.053,76.5958
06.07.2023 15:00:00.000 GMT-0400,440.053,440.084,439.484,439.694,100.4749
07.07.2023 09:00:00.000 GMT-0400,438.663,440.203,438.483,440.173,173.3202
07.07.2023 10:00:00.000 GMT-0400,440.154,440.244,438.833,439.874,222.9512
07.07.2023 11:00:00.000 GMT-0400,439.873,440.404,439.694,440.384,108.262
07.07.2023 12:00:00.000 GMT-0400,440.403,442.294,440.373,442.263,92.537
07.07.2023 13:00:00.000 GMT-0400,442.273,442.653,441.513,441.804,80.343
07.07.2023 14:00:00.000 GMT-0400,441.813,441.874,441.083,441.194,81.7584
07.07.2023 15:00:00.000 GMT-0400,441.203,441.264,438.313,438.553,166.5088
10.07.2023 09:00:00.000 GMT-0400,438.404,439.354,438.073,439.103,171.4738
10.07.2023 10:00:00.000 GMT-0400,439.054,439.853,438.383,438.633,229.2547
10.07.2023 11:00:00.000 GMT-0400,438.643,439.094,438.023,438.434,193.5926
10.07.2023 12:00:00.000 GMT-0400,438.433,438.984,437.603,438.883,137.7372
10.07.2023 13:00:00.000 GMT-0400,438.903,439.404,438.784,438.974,101.1898
10.07.2023 14:00:00.000 GMT-0400,438.993,439.444,438.533,439.274,96.5394
10.07.2023 15:00:00.000 GMT-0400,439.283,439.674,438.624,439.663,95.7228
11.07.2023 09:00:00.000 GMT-0400,440.483,441.054,439.663,440.384,132.4348
11.07.2023 10:00:00.000 GMT-0400,440.404,440.784,439.444,440.623,183.7172
11.07.2023 11:00:00.000 GMT-0400,440.633,441.484,440.384,441.463,126.9478
11.07.2023 12:00:00.000 GMT-0400,441.463,441.704,440.464,441.154,112.5696
11.07.2023 13:00:00.000 GMT-0400,441.144,441.334,440.533,441.014,97.9924
11.07.2023 14:00:00.000 GMT-0400,441.004,441.443,440.283,441.393,98.727
11.07.2023 15:00:00.000 GMT-0400,441.403,442.974,441.113,442.483,100.4688
12.07.2023 09:00:00.000 GMT-0400,446.453,447.074,445.854,446.944,153.8124
12.07.2023 10:00:00.000 GMT-0400,446.953,447.483,446.523,447.004,186.2776
12.07.2023 11:00:00.000 GMT-0400,447.003,447.134,445.003,445.183,175.0088
12.07.2023 12:00:00.000 GMT-0400,445.184,446.204,444.933,445.844,162.6372
12.07.2023 13:00:00.000 GMT-0400,445.864,446.454,445.663,446.344,97.6962
12.07.2023 14:00:00.000 GMT-0400,446.364,446.754,446.013,446.274,78.5988
12.07.2023 15:00:00.000 GMT-0400,446.284,446.393,445.163,446.013,162.9882
13.07.2023 09:00:00.000 GMT-0400,447.954,448.514,447.473,448.403,110.8596
13.07.2023 10:00:00.000 GMT-0400,448.403,448.463,447.823,448.383,135.083
13.07.2023 11:00:00.000 GMT-0400,448.394,448.513,447.893,448.473,85.54
13.07.2023 12:00:00.000 GMT-0400,448.483,448.914,448.383,448.633,71.2698
13.07.2023 13:00:00.000 GMT-0400,448.643,448.854,448.173,448.694,47.7394
13.07.2023 14:00:00.000 GMT-0400,448.694,449.284,448.643,449.283,57.584
13.07.2023 15:00:00.000 GMT-0400,449.293,450.384,449.213,449.564,92.9756
14.07.2023 09:00:00.000 GMT-0400,450.583,451.094,450.363,451.053,116.3528
14.07.2023 10:00:00.000 GMT-0400,451.054,451.373,449.534,450.164,271.4324
14.07.2023 11:00:00.000 GMT-0400,450.174,450.824,450.063,450.504,148.246
14.07.2023 12:00:00.000 GMT-0400,450.513,450.544,449.563,449.813,113.4706
14.07.2023 13:00:00.000 GMT-0400,449.833,450.153,449.193,449.843,126.4586
14.07.2023 14:00:00.000 GMT-0400,449.853,450.274,449.203,449.273,134.6502
14.07.2023 15:00:00.000 GMT-0400,449.273,449.554,448.533,449.323,183.2188
17.07.2023 09:00:00.000 GMT-0400,449.134,449.814,449.093,449.643,145.6272
17.07.2023 10:00:00.000 GMT-0400,449.643,450.154,449.613,449.974,173.8548
17.07.2023 11:00:00.000 GMT-0400,449.994,450.744,449.774,450.683,114.6634
17.07.2023 12:00:00.000 GMT-0400,450.694,450.744,450.063,450.603,77.2724
17.07.2023 13:00:00.000 GMT-0400,450.604,450.874,450.293,450.814,68.7832
17.07.2023 14:00:00.000 GMT-0400,450.814,451.133,450.663,450.893,62.7156
17.07.2023 15:00:00.000 GMT-0400,450.914,451.944,450.613,450.873,108.378
18.07.2023 09:00:00.000 GMT-0400,450.513,451.603,450.053,451.544,148.2896
18.07.2023 10:00:00.000 GMT-0400,451.543,452.314,451.363,452.273,194.4202
18.07.2023 11:00:00.000 GMT-0400,452.294,453.384,452.063,453.213,133.5834
18.07.2023 12:00:00.000 GMT-0400,453.223,453.294,452.443,452.853,132.7262
18.07.2023 13:00:00.000 GMT-0400,452.863,453.533,452.823,453.494,76.4638
18.07.2023 14:00:00.000 GMT-0400,453.493,454.444,453.433,454.164,94.4208
18.07.2023 15:00:00.000 GMT-0400,454.153,454.874,453.844,454.203,126.5824
19.07.2023 09:00:00.000 GMT-0400,455.044,456.124,455.044,456.023,127.4416
19.07.2023 10:00:00.000 GMT-0400,456.033,456.354,454.624,455.284,151.182
19.07.2023 11:00:00.000 GMT-0400,455.304,456.144,455.144,455.993,161.27
19.07.2023 12:00:00.000 GMT-0400,456.003,456.434,454.764,455.364,213.0692
19.07.2023 13:00:00.000 GMT-0400,455.383,455.424,454.663,455.083,160.9474
19.07.2023 14:00:00.000 GMT-0400,455.084,455.474,454.384,455.384,117.6225
19.07.2023 15:00:00.000 GMT-0400,455.394,456.074,455.054,455.134,125.8976
20.07.2023 09:00:00.000 GMT-0400,454.183,455.094,454.143,454.823,132.8706
20.07.2023 10:00:00.000 GMT-0400,454.833,454.954,452.823,453.683,234.9496
20.07.2023 11:00:00.000 GMT-0400,453.674,454.383,453.453,454.063,133.9404
20.07.2023 12:00:00.000 GMT-0400,454.073,454.794,453.333,453.503,121.0878
20.07.2023 13:00:00.000 GMT-0400,453.514,453.814,453.223,453.403,120.5018
20.07.2023 14:00:00.000 GMT-0400,453.403,453.504,452.094,452.503,121.996
20.07.2023 15:00:00.000 GMT-0400,452.504,452.744,451.453,452.183,163.2912
21.07.2023 09:00:00.000 GMT-0400,453.923,454.074,452.593,452.843,160.9898
21.07.2023 10:00:00.000 GMT-0400,452.833,453.593,452.213,453.094,237.6945
21.07.2023 11:00:00.000 GMT-0400,453.094,454.054,453.054,453.694,152.1997
21.07.2023 12:00:00.000 GMT-0400,453.704,453.713,452.623,452.983,121.1911
21.07.2023 13:00:00.000 GMT-0400,452.984,454.174,452.923,454.073,89.0464
21.07.2023 14:00:00.000 GMT-0400,454.084,454.134,453.113,453.214,85.4
21.07.2023 15:00:00.000 GMT-0400,453.213,453.254,452.183,452.183,148.7664
24.07.2023 09:00:00.000 GMT-0400,453.404,454.464,452.773,453.204,176.4408
